Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
1547,0.650,5.8043,1.000,5.8043,0.500,5.8043,663.53,1540.72,1932.51,621.39,1000.00,2000.00,1000.00,12.11,-46.31,-13.89,-0.94,0.00,0.35,-0.14,0.92,-0.37,0.32,0.40,0.86,-1.2136841
1548,0.141,5.7581,0.445,5.7581,0.981,5.7581,663.91,1540.92,1931.73,621.16,1000.00,2000.00,1000.00,11.93,-46.44,-13.84,-0.94,0.00,0.35,-0.14,0.92,-0.38,0.32,0.40,0.86,-1.2240242
1549,0.502,5.7140,1.000,5.7140,0.501,5.7140,664.28,1541.11,1930.96,620.93,1000.00,2000.00,1000.00,11.75,-46.58,-13.78,-0.94,-0.00,0.35,-0.14,0.91,-0.38,0.32,0.40,0.86,-1.2093909
1550,0.481,5.6686,0.461,5.6686,1.000,5.6686,664.65,1541.30,1930.18,620.70,1000.00,2000.00,1000.00,11.57,-46.71,-13.72,-0.94,-0.00,0.35,-0.14,0.91,-0.38,0.32,0.41,0.86,-1.2195748
1551,0.000,5.6248,0.350,5.6248,0.500,5.6248,665.01,1541.49,1929.40,620.47,1000.00,2000.00,1000.00,11.39,-46.84,-13.67,-0.94,-0.00,0.35,-0.14,0.91,-0.39,0.31,0.41,0.86,-1.2066236
1552,0.000,5.5797,0.009,5.5797,1.000,5.5797,665.38,1541.68,1928.61,620.24,1000.00,2000.00,1000.00,11.21,-46.98,-13.61,-0.94,-0.00,0.35,-0.15,0.91,-0.39,0.31,0.41,0.85,-1.2169383
1553,0.000,5.5365,0.000,5.5365,0.500,5.5365,665.74,1541.86,1927.83,620.02,1000.00,2000.00,1000.00,11.03,-47.11,-13.56,-0.94,-0.00,0.34,-0.15,0.91,-0.39,0.31,0.42,0.85,-1.2029074
1554,0.500,5.4918,0.000,5.4918,1.000,5.4918,666.10,1542.05,1927.04,619.79,1000.00,2000.00,1000.00,10.85,-47.25,-13.50,-0.94,-0.01,0.34,-0.15,0.91,-0.39,0.31,0.42,0.85,-1.2136769
1555,0.000,5.4490,0.000,5.4490,0.500,5.4490,666.46,1542.22,1926.25,619.57,1000.00,2000.00,1000.00,10.67,-47.38,-13.45,-0.94,-0.01,0.34,-0.15,0.91,-0.40,0.31,0.42,0.85,-1.1994612
1556,0.500,5.4051,0.000,5.4051,1.000,5.4051,666.82,1542.40,1925.46,619.34,1000.00,2000.00,1000.00,10.49,-47.52,-13.39,-0.94,-0.01,0.34,-0.15,0.90,-0.40,0.30,0.43,0.85,-1.2082679
1557,0.500,5.3626,0.000,5.3626,0.500,5.3626,667.18,1542.57,1924.67,619.12,1000.00,2000.00,1000.00,10.31,-47.65,-13.34,-0.94,-0.01,0.34,-0.15,0.90,-0.40,0.30,0.43,0.85,-1.1964203
1558,0.283,5.3191,0.000,5.3191,1.000,5.3191,667.53,1542.74,1923.87,618.90,1000.00,2000.00,1000.00,10.13,-47.79,-13.28,-0.94,-0.01,0.34,-0.15,0.90,-0.40,0.30,0.43,0.85,-1.2054112
1559,0.000,5.2774,0.000,5.2774,0.500,5.2774,667.88,1542.91,1923.07,618.68,1000.00,2000.00,1000.00,9.95,-47.92,-13.23,-0.94,-0.01,0.34,-0.16,0.90,-0.41,0.30,0.44,0.85,-1.1907144
1560,0.299,5.2343,0.000,5.2343,1.000,5.2343,668.23,1543.07,1922.27,618.46,1000.00,2000.00,1000.00,9.77,-48.06,-13.17,-0.94,-0.01,0.34,-0.16,0.90,-0.41,0.30,0.44,0.85,-1.2016115
1561,0.347,5.1929,0.000,5.1929,0.500,5.1929,668.58,1543.23,1921.47,618.24,1000.00,2000.00,1000.00,9.59,-48.19,-13.12,-0.94,-0.01,0.33,-0.16,0.90,-0.41,0.29,0.44,0.85,-1.1878388
1562,0.000,5.1502,0.000,5.1502,1.000,5.1502,668.93,1543.38,1920.66,618.02,1000.00,2000.00,1000.00,9.41,-48.33,-13.07,-0.94,-0.01,0.33,-0.16,0.90,-0.41,0.29,0.44,0.85,-1.1985929
1563,0.286,5.1096,0.000,5.1096,0.500,5.1096,669.27,1543.54,1919.85,617.81,1000.00,2000.00,1000.00,9.22,-48.46,-13.02,-0.94,-0.02,0.33,-0.16,0.89,-0.42,0.29,0.45,0.85,-1.1815999
1564,0.109,5.0675,0.210,5.0675,1.000,5.0675,669.62,1543.69,1919.04,617.59,1000.00,2000.00,1000.00,9.04,-48.60,-12.96,-0.94,-0.02,0.33,-0.16,0.89,-0.42,0.29,0.45,0.85,-1.1935802
1565,0.358,5.0276,0.001,5.0276,0.500,5.0276,669.96,1543.84,1918.23,617.38,1000.00,2000.00,1000.00,8.86,-48.73,-12.91,-0.94,-0.02,0.33,-0.16,0.89,-0.42,0.29,0.45,0.84,-1.1751864
1566,0.138,4.9858,0.305,4.9858,1.000,4.9858,670.30,1543.98,1917.42,617.16,1000.00,2000.00,1000.00,8.68,-48.87,-12.86,-0.94,-0.02,0.33,-0.17,0.89,-0.42,0.29,0.46,0.84,-1.1915513
1567,0.128,4.9453,0.000,4.9453,1.000,4.9453,670.64,1544.12,1916.60,616.95,1000.00,2000.00,1000.00,8.50,-49.01,-12.81,-0.94,-0.02,0.33,-0.17,0.89,-0.43,0.28,0.46,0.84,-1.1800700
1568,0.000,4.9062,0.000,4.9062,0.500,4.9062,670.97,1544.26,1915.78,616.74,1000.00,2000.00,1000.00,8.31,-49.14,-12.76,-0.94,-0.02,0.33,-0.17,0.89,-0.43,0.28,0.46,0.84,-1.1680692
1569,0.518,4.8665,0.000,4.8665,0.500,4.8665,671.31,1544.40,1914.96,616.52,1000.00,2000.00,1000.00,8.13,-49.28,-12.71,-0.95,-0.02,0.33,-0.17,0.89,-0.43,0.28,0.46,0.84,-1.1736683
1570,0.144,4.8259,0.000,4.8259,1.000,4.8259,671.64,1544.53,1914.14,616.31,1000.00,2000.00,1000.00,7.95,-49.42,-12.66,-0.95,-0.02,0.32,-0.17,0.89,-0.43,0.28,0.46,0.84,-1.1811050
1571,0.498,4.7877,0.000,4.7877,0.500,4.7877,671.97,1544.66,1913.31,616.10,1000.00,2000.00,1000.00,7.77,-49.55,-12.61,-0.95,-0.02,0.32,-0.17,0.88,-0.44,0.28,0.47,0.84,-1.1587831
1572,0.148,4.7476,0.000,4.7476,0.992,4.7476,672.30,1544.79,1912.48,615.89,1000.00,2000.00,1000.00,7.58,-49.69,-12.56,-0.95,-0.02,0.32,-0.17,0.88,-0.44,0.27,0.47,0.84,-1.1770265
1573,0.148,4.7087,0.001,4.7087,1.000,4.7087,672.63,1544.91,1911.65,615.69,1000.00,2000.00,1000.00,7.40,-49.83,-12.51,-0.95,-0.03,0.32,-0.17,0.88,-0.44,0.27,0.47,0.84,-1.1664193
1574,0.499,4.6712,0.000,4.6712,0.500,4.6712,672.95,1545.03,1910.82,615.48,1000.00,2000.00,1000.00,7.22,-49.96,-12.46,-0.95,-0.03,0.32,-0.17,0.88,-0.44,0.27,0.47,0.84,-1.1520655
1575,0.500,4.6334,0.500,4.6334,0.500,4.6334,673.28,1545.15,1909.98,615.27,1000.00,2000.00,1000.00,7.03,-50.10,-12.41,-0.95,-0.03,0.32,-0.18,0.88,-0.44,0.27,0.48,0.84,-1.1558361
1576,0.413,4.5943,0.159,4.5943,1.000,4.5943,673.60,1545.26,1909.15,615.06,1000.00,2000.00,1000.00,6.85,-50.24,-12.36,-0.95,-0.03,0.32,-0.18,0.88,-0.45,0.27,0.48,0.84,-1.1677703
1577,0.000,4.5577,0.000,4.5577,0.500,4.5577,673.92,1545.37,1908.31,614.86,1000.00,2000.00,1000.00,6.67,-50.38,-12.32,-0.95,-0.03,0.32,-0.18,0.88,-0.45,0.26,0.48,0.84,-1.1435822
1578,0.710,4.5193,0.232,4.5193,1.000,4.5193,674.24,1545.48,1907.46,614.65,1000.00,2000.00,1000.00,6.49,-50.51,-12.27,-0.95,-0.03,0.32,-0.18,0.88,-0.45,0.26,0.48,0.84,-1.1612467
1579,0.000,4.4833,0.000,4.4833,0.500,4.4833,674.56,1545.58,1906.62,614.45,1000.00,2000.00,1000.00,6.30,-50.65,-12.22,-0.95,-0.03,0.32,-0.18,0.87,-0.45,0.26,0.48,0.83,-1.1374093
1580,0.000,4.4455,0.000,4.4455,1.000,4.4455,674.87,1545.69,1905.77,614.25,1000.00,2000.00,1000.00,6.12,-50.79,-12.17,-0.95,-0.03,0.31,-0.18,0.87,-0.45,0.26,0.49,0.83,-1.1555151
1581,0.000,4.4100,0.000,4.4100,0.500,4.4100,675.19,1545.78,1904.93,614.05,1000.00,2000.00,1000.00,5.93,-50.93,-12.13,-0.95,-0.03,0.31,-0.18,0.87,-0.45,0.26,0.49,0.83,-1.1315333
1582,0.500,4.3728,0.352,4.3728,1.000,4.3728,675.50,1545.88,1904.07,613.84,1000.00,2000.00,1000.00,5.75,-51.06,-12.08,-0.95,-0.03,0.31,-0.18,0.87,-0.46,0.26,0.49,0.83,-1.1494535
1583,0.500,4.3381,0.000,4.3380,0.500,4.3381,675.81,1545.97,1903.22,613.64,1000.00,2000.00,1000.00,5.57,-51.20,-12.03,-0.95,-0.03,0.31,-0.18,0.87,-0.46,0.25,0.49,0.83,-1.1236629
1584,0.000,4.3011,0.463,4.3011,1.000,4.3011,676.12,1546.06,1902.37,613.44,1000.00,2000.00,1000.00,5.38,-51.34,-11.99,-0.95,-0.04,0.31,-0.18,0.87,-0.46,0.25,0.49,0.83,-1.1471688
1585,0.000,4.2669,0.000,4.2669,0.500,4.2669,676.43,1546.15,1901.51,613.25,1000.00,2000.00,1000.00,5.20,-51.48,-11.94,-0.95,-0.04,0.31,-0.18,0.87,-0.46,0.25,0.50,0.83,-1.1179035
1586,0.500,4.2306,0.854,4.2306,1.000,4.2306,676.74,1546.23,1900.65,613.05,1000.00,2000.00,1000.00,5.02,-51.61,-11.90,-0.95,-0.04,0.31,-0.18,0.87,-0.46,0.25,0.50,0.83,-1.1396188
1587,0.000,4.1967,0.000,4.1967,0.500,4.1967,677.04,1546.31,1899.78,612.85,1000.00,2000.00,1000.00,4.83,-51.75,-11.85,-0.95,-0.04,0.31,-0.18,0.87,-0.46,0.25,0.50,0.83,-1.1139662
1588,0.500,4.1609,0.000,4.1609,1.000,4.1609,677.35,1546.39,1898.92,612.65,1000.00,2000.00,1000.00,4.65,-51.89,-11.81,-0.95,-0.04,0.31,-0.19,0.87,-0.47,0.25,0.50,0.83,-1.1357789
1589,0.000,4.1278,0.503,4.1278,0.500,4.1278,677.65,1546.47,1898.05,612.46,1000.00,2000.00,1000.00,4.46,-52.03,-11.76,-0.95,-0.04,0.30,-0.19,0.86,-0.47,0.24,0.50,0.83,-1.1035173
1590,0.500,4.0928,0.499,4.0928,1.000,4.0928,677.95,1546.54,1897.18,612.26,1000.00,2000.00,1000.00,4.28,-52.17,-11.72,-0.95,-0.04,0.30,-0.19,0.86,-0.47,0.24,0.50,0.83,-1.1271147
1591,0.000,4.0600,0.000,4.0599,0.500,4.0599,678.25,1546.61,1896.31,612.07,1000.00,2000.00,1000.00,4.09,-52.30,-11.67,-0.95,-0.04,0.30,-0.19,0.86,-0.47,0.24,0.50,0.83,-1.1011024
1592,0.500,4.0255,0.368,4.0255,1.000,4.0255,678.55,1546.67,1895.44,611.87,1000.00,2000.00,1000.00,3.91,-52.44,-11.63,-0.95,-0.04,0.30,-0.19,0.86,-0.47,0.24,0.51,0.83,-1.1201717
1593,0.500,3.9935,0.000,3.9934,0.500,3.9935,678.84,1546.73,1894.56,611.68,1000.00,2000.00,1000.00,3.72,-52.58,-11.59,-0.95,-0.04,0.30,-0.19,0.86,-0.47,0.24,0.51,0.83,-1.0907960
1594,0.170,3.9592,0.273,3.9592,1.000,3.9592,679.14,1546.79,1893.68,611.49,1000.00,2000.00,1000.00,3.54,-52.72,-11.54,-0.95,-0.04,0.30,-0.19,0.86,-0.47,0.24,0.51,0.83,-1.1177171
1595,0.000,3.9278,0.067,3.9278,0.500,3.9278,679.43,1546.85,1892.80,611.30,1000.00,2000.00,1000.00,3.35,-52.86,-11.50,-0.95,-0.04,0.30,-0.19,0.86,-0.48,0.24,0.51,0.83,-1.0828745
1596,0.500,3.8942,0.000,3.8941,1.000,3.8942,679.72,1546.90,1891.92,611.10,1000.00,2000.00,1000.00,3.17,-53.00,-11.46,-0.95,-0.04,0.30,-0.19,0.86,-0.48,0.23,0.51,0.83,-1.1103632
1597,0.000,3.8634,0.000,3.8634,0.500,3.8634,680.01,1546.95,1891.03,610.91,1000.00,2000.00,1000.00,2.98,-53.13,-11.42,-0.95,-0.04,0.30,-0.19,0.86,-0.48,0.23,0.51,0.83,-1.0758218
1598,0.500,3.8304,0.500,3.8304,1.000,3.8304,680.30,1547.00,1890.14,610.73,1000.00,2000.00,1000.00,2.80,-53.27,-11.38,-0.95,-0.05,0.30,-0.19,0.86,-0.48,0.23,0.51,0.83,-1.1030669
1599,0.500,3.8006,0.500,3.8006,0.500,3.8006,680.59,1547.04,1889.25,610.54,1000.00,2000.00,1000.00,2.61,-53.41,-11.33,-0.95,-0.05,0.29,-0.19,0.86,-0.48,0.23,0.52,0.83,-1.0601834
1600,0.287,3.7676,0.176,3.7676,1.000,3.7676,680.87,1547.08,1888.36,610.35,1000.00,2000.00,1000.00,2.43,-53.55,-11.29,-0.95,-0.05,0.29,-0.19,0.86,-0.48,0.23,0.52,0.83,-1.1028051
1601,0.000,3.7382,0.000,3.7383,0.500,3.7382,681.16,1547.12,1887.47,610.16,1000.00,2000.00,1000.00,2.24,-53.69,-11.25,-0.96,-0.05,0.29,-0.19,0.85,-0.48,0.23,0.52,0.83,-1.0548615
1602,0.118,3.7061,0.344,3.7061,1.000,3.7061,681.44,1547.15,1886.57,609.97,1000.00,2000.00,1000.00,2.06,-53.82,-11.21,-0.96,-0.05,0.29,-0.19,0.85,-0.48,0.23,0.52,0.82,-1.0925623
1603,0.725,3.6773,0.000,3.6772,0.500,3.6773,681.72,1547.18,1885.67,609.79,1000.00,2000.00,1000.00,1.87,-53.96,-11.17,-0.96,-0.05,0.29,-0.19,0.85,-0.49,0.22,0.52,0.82,-1.0454898
1604,0.257,3.6458,0.346,3.6458,1.000,3.6458,682.00,1547.21,1884.77,609.60,1000.00,2000.00,1000.00,1.69,-54.10,-11.13,-0.96,-0.05,0.29,-0.19,0.85,-0.49,0.22,0.52,0.82,-1.0844605
1605,0.000,3.6175,0.000,3.6177,0.500,3.6177,682.28,1547.24,1883.87,609.42,1000.00,2000.00,1000.00,1.50,-54.24,-11.09,-0.96,-0.05,0.29,-0.19,0.85,-0.49,0.22,0.52,0.82,-1.0362841
1606,0.503,3.5865,0.102,3.5865,1.000,3.5865,682.56,1547.26,1882.96,609.23,1000.00,2000.00,1000.00,1.31,-54.37,-11.05,-0.96,-0.05,0.29,-0.19,0.85,-0.49,0.22,0.52,0.82,-1.0799918
1607,0.000,3.5590,0.048,3.5590,0.500,3.5590,682.84,1547.28,1882.05,609.05,1000.00,2000.00,1000.00,1.13,-54.51,-11.01,-0.96,-0.05,0.29,-0.19,0.85,-0.49,0.22,0.52,0.82,-1.0249225
1608,0.430,3.5283,0.160,3.5283,1.000,3.5283,683.11,1547.29,1881.14,608.87,1000.00,2000.00,1000.00,0.94,-54.65,-10.97,-0.96,-0.05,0.29,-0.19,0.85,-0.49,0.22,0.52,0.82,-1.0736440
1609,0.000,3.5012,0.223,3.5012,0.500,3.5013,683.39,1547.31,1880.23,608.68,1000.00,2000.00,1000.00,0.76,-54.79,-10.93,-0.96,-0.05,0.28,-0.19,0.85,-0.49,0.22,0.52,0.82,-1.0188907
1610,0.393,3.4712,0.297,3.4712,1.000,3.4712,683.66,1547.31,1879.31,608.50,1000.00,2000.00,1000.00,0.57,-54.92,-10.90,-0.96,-0.05,0.28,-0.19,0.85,-0.49,0.22,0.53,0.82,-1.0641189
1611,0.039,3.4448,0.706,3.4447,0.500,3.4449,683.93,1547.32,1878.39,608.32,1000.00,2000.00,1000.00,0.38,-55.06,-10.86,-0.96,-0.05,0.28,-0.19,0.85,-0.49,0.22,0.53,0.82,-1.0072473
1612,0.321,3.4151,0.000,3.4151,1.000,3.4151,684.20,1547.32,1877.47,608.14,1000.00,2000.00,1000.00,0.20,-55.20,-10.82,-0.96,-0.05,0.28,-0.19,0.85,-0.49,0.21,0.53,0.82,-1.0608079
1613,0.476,3.3894,0.141,3.3894,0.500,3.3894,684.47,1547.32,1876.55,607.96,1000.00,2000.00,1000.00,0.01,-55.33,-10.78,-0.96,-0.05,0.28,-0.19,0.85,-0.49,0.21,0.53,0.82,-0.9953237
1614,0.000,3.3602,0.222,3.3602,1.000,3.3602,684.74,1547.32,1875.63,607.78,1000.00,2000.00,1000.00,-0.18,-55.47,-10.75,-0.96,-0.05,0.28,-0.19,0.85,-0.50,0.21,0.53,0.82,-1.0520272
1615,0.274,3.3352,0.000,3.3352,0.500,3.3352,685.00,1547.32,1874.70,607.60,1000.00,2000.00,1000.00,-0.36,-55.61,-10.71,-0.96,-0.05,0.28,-0.19,0.85,-0.50,0.21,0.53,0.82,-0.9824476
1616,0.000,3.3067,0.117,3.3067,1.000,3.3067,685.27,1547.31,1873.77,607.43,1000.00,2000.00,1000.00,-0.55,-55.74,-10.67,-0.96,-0.05,0.28,-0.19,0.85,-0.50,0.21,0.53,0.82,-1.0413157
1617,0.000,3.2821,0.140,3.2821,0.500,3.2821,685.53,1547.29,1872.84,607.25,1000.00,2000.00,1000.00,-0.74,-55.88,-10.64,-0.96,-0.05,0.28,-0.19,0.85,-0.50,0.21,0.53,0.82,-0.9746693
1618,0.438,3.2543,0.000,3.2543,1.000,3.2543,685.79,1547.28,1871.91,607.07,1000.00,2000.00,1000.00,-0.92,-56.02,-10.60,-0.96,-0.05,0.28,-0.19,0.85,-0.50,0.21,0.53,0.82,-1.0312901
1619,0.000,3.2301,0.000,3.2301,0.500,3.2301,686.06,1547.26,1870.97,606.90,1000.00,2000.00,1000.00,-1.11,-56.15,-10.56,-0.96,-0.05,0.28,-0.19,0.85,-0.50,0.21,0.53,0.82,-0.9685957
1620,0.000,3.2025,0.000,3.2025,1.000,3.2025,686.32,1547.24,1870.03,606.72,1000.00,2000.00,1000.00,-1.30,-56.29,-10.53,-0.96,-0.05,0.28,-0.19,0.85,-0.50,0.21,0.53,0.82,-1.0277089
1621,0.000,3.1792,0.000,3.1792,0.500,3.1792,686.58,1547.21,1869.09,606.55,1000.00,2000.00,1000.00,-1.48,-56.42,-10.49,-0.96,-0.05,0.27,-0.19,0.85,-0.50,0.21,0.53,0.82,-0.9480293
1622,0.500,3.1523,0.500,3.1523,1.000,3.1523,686.83,1547.19,1868.15,606.37,1000.00,2000.00,1000.00,-1.67,-56.56,-10.46,-0.96,-0.05,0.27,-0.19,0.84,-0.50,0.21,0.53,0.82,-1.0160820
1623,0.000,3.1295,0.000,3.1295,0.500,3.1294,687.09,1547.16,1867.20,606.20,1000.00,2000.00,1000.00,-1.86,-56.70,-10.42,-0.96,-0.05,0.27,-0.19,0.84,-0.50,0.20,0.53,0.82,-0.9416957
1624,0.500,3.1033,0.500,3.1033,1.000,3.1033,687.35,1547.12,1866.26,606.02,1000.00,2000.00,1000.00,-2.04,-56.83,-10.39,-0.96,-0.05,0.27,-0.19,0.84,-0.50,0.20,0.53,0.82,-1.0024971
1625,0.854,3.0808,0.000,3.0808,0.500,3.0808,687.60,1547.08,1865.31,605.85,1000.00,2000.00,1000.00,-2.23,-56.97,-10.35,-0.96,-0.05,0.27,-0.19,0.84,-0.50,0.20,0.53,0.82,-0.9330810
1626,0.357,3.0551,0.500,3.0551,1.000,3.0551,687.85,1547.04,1864.36,605.68,1000.00,2000.00,1000.00,-2.42,-57.10,-10.32,-0.96,-0.05,0.27,-0.19,0.84,-0.50,0.20,0.53,0.82,-0.9965163
1627,0.000,3.0330,0.000,3.0330,0.500,3.0330,688.11,1547.00,1863.40,605.51,1000.00,2000.00,1000.00,-2.61,-57.24,-10.29,-0.96,-0.05,0.27,-0.19,0.84,-0.50,0.20,0.53,0.82,-0.9241834
1628,0.323,3.0076,0.500,3.0076,1.000,3.0076,688.36,1546.95,1862.45,605.34,1000.00,2000.00,1000.00,-2.79,-57.37,-10.25,-0.96,-0.05,0.27,-0.19,0.84,-0.50,0.20,0.53,0.82,-0.9897341
1629,0.000,2.9865,0.000,2.9865,0.500,2.9865,688.61,1546.90,1861.49,605.17,1000.00,2000.00,1000.00,-2.98,-57.50,-10.22,-0.96,-0.05,0.27,-0.18,0.84,-0.50,0.20,0.53,0.82,-0.9037330
1630,0.401,2.9616,0.500,2.9616,1.000,2.9616,688.86,1546.85,1860.53,605.00,1000.00,2000.00,1000.00,-3.17,-57.64,-10.19,-0.96,-0.05,0.27,-0.18,0.84,-0.50,0.20,0.53,0.82,-0.9807912
1631,0.000,2.9409,0.000,2.9410,0.500,2.9409,689.11,1546.80,1859.56,604.83,1000.00,2000.00,1000.00,-3.35,-57.77,-10.15,-0.96,-0.05,0.27,-0.18,0.84,-0.50,0.20,0.53,0.82,-0.8911840
1632,0.000,2.9164,0.500,2.9164,1.000,2.9164,689.35,1546.74,1858.60,604.66,1000.00,2000.00,1000.00,-3.54,-57.90,-10.12,-0.96,-0.05,0.27,-0.18,0.84,-0.50,0.20,0.53,0.82,-0.9750344
1633,0.500,2.8968,0.500,2.8968,0.500,2.8968,689.60,1546.67,1857.63,604.49,1000.00,2000.00,1000.00,-3.73,-58.04,-10.09,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.8648883
1634,0.290,2.8723,0.000,2.8723,1.000,2.8723,689.84,1546.61,1856.66,604.32,1000.00,2000.00,1000.00,-3.92,-58.17,-10.06,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.9734859
1635,0.000,2.8530,0.000,2.8530,0.500,2.8530,690.09,1546.54,1855.69,604.16,1000.00,2000.00,1000.00,-4.10,-58.30,-10.02,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.8580981
1636,0.300,2.8297,0.500,2.8297,1.000,2.8297,690.33,1546.47,1854.72,603.99,1000.00,2000.00,1000.00,-4.29,-58.44,-9.99,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.9510872
1637,0.000,2.8107,0.000,2.8107,0.500,2.8107,690.57,1546.39,1853.74,603.82,1000.00,2000.00,1000.00,-4.48,-58.57,-9.96,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.8504345
1638,0.439,2.7879,0.500,2.7879,1.000,2.7879,690.82,1546.32,1852.76,603.66,1000.00,2000.00,1000.00,-4.67,-58.70,-9.93,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.9393055
1639,0.394,2.7695,0.187,2.7695,0.500,2.7695,691.06,1546.24,1851.78,603.49,1000.00,2000.00,1000.00,-4.85,-58.83,-9.90,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.8346187
1640,0.000,2.7469,0.360,2.7469,1.000,2.7469,691.30,1546.15,1850.80,603.33,1000.00,2000.00,1000.00,-5.04,-58.96,-9.87,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.9356580
1641,0.000,2.7290,0.000,2.7290,0.500,2.7291,691.53,1546.06,1849.81,603.17,1000.00,2000.00,1000.00,-5.23,-59.09,-9.84,-0.96,-0.05,0.26,-0.18,0.84,-0.51,0.20,0.53,0.82,-0.8190321
1642,0.107,2.7067,0.095,2.7066,1.000,2.7067,691.77,1545.97,1848.83,603.00,1000.00,2000.00,1000.00,-5.42,-59.22,-9.81,-0.97,-0.04,0.26,-0.17,0.84,-0.51,0.20,0.53,0.82,-0.9294326
1643,0.000,2.6898,0.000,2.6898,0.500,2.6898,692.01,1545.88,1847.84,602.84,1000.00,2000.00,1000.00,-5.61,-59.35,-9.78,-0.97,-0.04,0.26,-0.17,0.84,-0.51,0.20,0.53,0.82,-0.7922101
1644,0.500,2.6683,0.437,2.6683,1.000,2.6683,692.24,1545.78,1846.85,602.68,1000.00,2000.00,1000.00,-5.79,-59.48,-9.75,-0.97,-0.04,0.26,-0.17,0.84,-0.51,0.19,0.53,0.82,-0.9123169
1645,0.619,2.6515,0.030,2.6515,0.500,2.6515,692.48,1545.68,1845.85,602.52,1000.00,2000.00,1000.00,-5.98,-59.61,-9.72,-0.97,-0.04,0.26,-0.17,0.84,-0.51,0.19,0.53,0.82,-0.7893870
1646,0.000,2.6302,0.327,2.6302,1.000,2.6302,692.71,1545.58,1844.86,602.35,1000.00,2000.00,1000.00,-6.17,-59.74,-9.69,-0.97,-0.04,0.26,-0.17,0.84,-0.51,0.19,0.53,0.82,-0.9058844
1647,0.000,2.6144,0.637,2.6144,0.500,2.6144,692.95,1545.48,1843.86,602.19,1000.00,2000.00,1000.00,-6.36,-59.87,-9.66,-0.97,-0.04,0.26,-0.17,0.84,-0.51,0.19,0.53,0.82,-0.7589966
1648,0.500,2.5936,0.000,2.5936,1.000,2.5936,693.18,1545.37,1842.86,602.03,1000.00,2000.00,1000.00,-6.54,-60.00,-9.63,-0.97,-0.04,0.25,-0.17,0.84,-0.51,0.19,0.53,0.82,-0.8969624
1649,0.065,2.5779,0.000,2.5779,0.500,2.5779,693.41,1545.25,1841.86,601.87,1000.00,2000.00,1000.00,-6.73,-60.13,-9.60,-0.97,-0.04,0.25,-0.17,0.85,-0.51,0.19,0.53,0.82,-0.7550664
1650,0.499,2.5576,0.000,2.5576,1.000,2.5576,693.64,1545.14,1840.85,601.71,1000.00,2000.00,1000.00,-6.92,-60.25,-9.57,-0.97,-0.04,0.25,-0.17,0.85,-0.51,0.19,0.53,0.82,-0.8820584
1651,0.096,2.5426,0.000,2.5426,0.500,2.5426,693.87,1545.02,1839.85,601.55,1000.00,2000.00,1000.00,-7.11,-60.38,-9.54,-0.97,-0.04,0.25,-0.17,0.85,-0.51,0.19,0.53,0.82,-0.7344600
1652,0.499,2.5230,0.500,2.5230,1.000,2.5230,694.10,1544.90,1838.84,601.40,1000.00,2000.00,1000.00,-7.30,-60.51,-9.51,-0.97,-0.04,0.25,-0.16,0.85,-0.51,0.19,0.53,0.82,-0.8651711
1653,0.000,2.5084,0.000,2.5084,0.500,2.5084,694.33,1544.77,1837.83,601.24,1000.00,2000.00,1000.00,-7.48,-60.64,-9.49,-0.97,-0.03,0.25,-0.16,0.85,-0.51,0.20,0.53,0.82,-0.7206264
1654,0.500,2.4889,0.500,2.4889,1.000,2.4889,694.55,1544.65,1836.82,601.08,1000.00,2000.00,1000.00,-7.67,-60.76,-9.46,-0.97,-0.03,0.25,-0.16,0.85,-0.51,0.20,0.53,0.82,-0.8616977
1655,0.000,2.4751,0.000,2.4751,0.500,2.4751,694.78,1544.52,1835.80,600.92,1000.00,2000.00,1000.00,-7.86,-60.89,-9.43,-0.97,-0.03,0.25,-0.16,0.85,-0.51,0.20,0.53,0.82,-0.6950149
1656,0.500,2.4561,0.500,2.4561,1.000,2.4561,695.01,1544.38,1834.78,600.77,1000.00,2000.00,1000.00,-8.05,-61.01,-9.40,-0.97,-0.03,0.25,-0.16,0.85,-0.51,0.20,0.53,0.82,-0.8497679
