Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
564,0.658,-32.2952,0.476,-32.2952,1.000,-32.2953,759.59,356.85,1604.67,1083.89,1000.00,2000.00,1000.00,72.08,84.28,42.25,0.87,0.49,-0.08,-0.22,0.23,-0.95,0.45,-0.84,-0.30,-0.2254411
565,0.542,-32.2998,0.411,-32.2998,0.563,-32.2998,757.92,358.05,1606.07,1084.59,1000.00,2000.00,1000.00,72.18,84.23,42.02,0.87,0.49,-0.08,-0.22,0.22,-0.95,0.45,-0.84,-0.30,-0.2618660
566,0.527,-32.3041,0.403,-32.3040,0.562,-32.3041,756.25,359.25,1607.47,1085.29,1000.00,2000.00,1000.00,72.29,84.17,41.79,0.87,0.49,-0.08,-0.22,0.22,-0.95,0.44,-0.85,-0.30,-0.2522321
567,0.985,-32.3080,0.600,-32.3080,0.589,-32.3082,754.57,360.46,1608.88,1085.98,1000.00,2000.00,1000.00,72.39,84.12,41.55,0.87,0.49,-0.09,-0.22,0.22,-0.95,0.44,-0.85,-0.30,-0.2408240
568,0.538,-32.3128,0.377,-32.3129,0.596,-32.3129,752.90,361.67,1610.28,1086.67,1000.00,2000.00,1000.00,72.50,84.06,41.32,0.87,0.48,-0.09,-0.22,0.22,-0.95,0.44,-0.85,-0.29,-0.2769650
569,1.000,-32.3173,0.406,-32.3171,0.537,-32.3169,751.23,362.88,1611.68,1087.36,1000.00,2000.00,1000.00,72.61,84.00,41.08,0.87,0.48,-0.09,-0.22,0.22,-0.95,0.44,-0.85,-0.29,-0.2367185
570,0.545,-32.3222,0.425,-32.3222,0.000,-32.3222,749.56,364.09,1613.08,1088.04,1000.00,2000.00,1000.00,72.71,83.94,40.85,0.87,0.48,-0.09,-0.22,0.21,-0.95,0.44,-0.85,-0.29,-0.3051075
571,0.731,-32.3264,0.968,-32.3265,0.000,-32.3266,747.89,365.30,1614.47,1088.71,1000.00,2000.00,1000.00,72.82,83.88,40.61,0.87,0.48,-0.09,-0.22,0.21,-0.95,0.44,-0.85,-0.29,-0.2607980
572,0.544,-32.3307,0.430,-32.3307,0.451,-32.3307,746.22,366.52,1615.87,1089.39,1000.00,2000.00,1000.00,72.92,83.81,40.38,0.87,0.48,-0.09,-0.22,0.21,-0.95,0.44,-0.85,-0.29,-0.2395284
573,0.192,-32.3355,0.411,-32.3353,0.528,-32.3354,744.55,367.74,1617.27,1090.06,1000.00,2000.00,1000.00,73.03,83.75,40.14,0.87,0.48,-0.09,-0.22,0.21,-0.95,0.43,-0.85,-0.28,-0.2731490
574,0.529,-32.3402,0.429,-32.3403,0.512,-32.3403,742.88,368.96,1618.66,1090.72,1000.00,2000.00,1000.00,73.13,83.69,39.90,0.88,0.47,-0.10,-0.22,0.21,-0.95,0.43,-0.86,-0.28,-0.2871003
575,1.000,-32.3450,1.000,-32.3448,0.571,-32.3445,741.21,370.18,1620.06,1091.38,1000.00,2000.00,1000.00,73.24,83.62,39.66,0.88,0.47,-0.10,-0.22,0.20,-0.96,0.43,-0.86,-0.28,-0.2505143
576,0.617,-32.3500,0.512,-32.3499,0.556,-32.3499,739.54,371.40,1621.45,1092.04,1000.00,2000.00,1000.00,73.35,83.56,39.42,0.88,0.47,-0.10,-0.22,0.20,-0.96,0.43,-0.86,-0.28,-0.3111346
577,0.624,-32.3547,0.492,-32.3547,0.509,-32.3547,737.86,372.62,1622.84,1092.69,1000.00,2000.00,1000.00,73.45,83.49,39.18,0.88,0.47,-0.10,-0.22,0.20,-0.96,0.43,-0.86,-0.28,-0.2778119
578,0.456,-32.3613,0.398,-32.3613,0.000,-32.3614,736.19,373.85,1624.23,1093.34,1000.00,2000.00,1000.00,73.56,83.43,38.95,0.88,0.47,-0.10,-0.22,0.20,-0.96,0.43,-0.86,-0.27,-0.3831423
579,0.470,-32.3668,0.389,-32.3668,0.000,-32.3668,734.52,375.08,1625.62,1093.99,1000.00,2000.00,1000.00,73.67,83.36,38.71,0.88,0.47,-0.10,-0.21,0.20,-0.96,0.43,-0.86,-0.27,-0.3140359
580,1.000,-32.3717,0.524,-32.3717,0.000,-32.3717,732.85,376.31,1627.01,1094.63,1000.00,2000.00,1000.00,73.78,83.29,38.47,0.88,0.46,-0.10,-0.21,0.19,-0.96,0.42,-0.86,-0.27,-0.2885733
581,0.654,-32.3753,0.490,-32.3754,0.871,-32.3753,731.18,377.54,1628.39,1095.27,1000.00,2000.00,1000.00,73.88,83.22,38.23,0.88,0.46,-0.11,-0.21,0.19,-0.96,0.42,-0.87,-0.27,-0.2103867
582,0.245,-32.3807,0.428,-32.3806,0.812,-32.3806,729.51,378.77,1629.78,1095.90,1000.00,2000.00,1000.00,73.99,83.15,38.00,0.88,0.46,-0.11,-0.21,0.19,-0.96,0.42,-0.87,-0.27,-0.3073964
583,0.543,-32.3882,0.410,-32.3882,0.000,-32.3882,727.84,380.01,1631.16,1096.53,1000.00,2000.00,1000.00,74.10,83.07,37.76,0.88,0.46,-0.11,-0.21,0.19,-0.96,0.42,-0.87,-0.26,-0.4272079
584,0.543,-32.3942,0.406,-32.3942,0.000,-32.3942,726.17,381.24,1632.55,1097.15,1000.00,2000.00,1000.00,74.20,83.00,37.51,0.88,0.46,-0.11,-0.21,0.19,-0.96,0.42,-0.87,-0.26,-0.3470007
585,0.938,-32.3996,0.479,-32.3996,0.000,-32.3996,724.50,382.48,1633.93,1097.77,1000.00,2000.00,1000.00,74.31,82.93,37.28,0.88,0.45,-0.11,-0.21,0.18,-0.96,0.42,-0.87,-0.26,-0.3146569
586,1.000,-32.4059,0.478,-32.4059,0.000,-32.4059,722.83,383.72,1635.31,1098.39,1000.00,2000.00,1000.00,74.42,82.85,37.04,0.88,0.45,-0.11,-0.21,0.18,-0.96,0.41,-0.87,-0.26,-0.3578874
587,0.536,-32.4090,0.415,-32.4089,0.443,-32.4089,721.16,384.96,1636.69,1099.01,1000.00,2000.00,1000.00,74.53,82.78,36.80,0.89,0.45,-0.11,-0.21,0.18,-0.96,0.41,-0.87,-0.26,-0.1806563
588,0.542,-32.4148,0.417,-32.4147,0.512,-32.4148,719.48,386.21,1638.07,1099.61,1000.00,2000.00,1000.00,74.64,82.70,36.56,0.89,0.45,-0.11,-0.21,0.18,-0.96,0.41,-0.88,-0.25,-0.3423374
589,1.000,-32.4201,0.484,-32.4200,0.488,-32.4200,717.81,387.45,1639.45,1100.22,1000.00,2000.00,1000.00,74.75,82.63,36.32,0.89,0.45,-0.12,-0.21,0.18,-0.96,0.41,-0.88,-0.25,-0.2994754
590,0.636,-32.4289,0.496,-32.4289,0.000,-32.4289,716.14,388.70,1640.82,1100.82,1000.00,2000.00,1000.00,74.86,82.55,36.08,0.89,0.45,-0.12,-0.21,0.17,-0.96,0.41,-0.88,-0.25,-0.4901054
591,1.000,-32.4355,0.517,-32.4354,0.000,-32.4354,714.47,389.95,1642.20,1101.42,1000.00,2000.00,1000.00,74.96,82.47,35.84,0.89,0.45,-0.12,-0.21,0.17,-0.96,0.41,-0.88,-0.25,-0.3708751
592,0.493,-32.4424,0.000,-32.4424,0.000,-32.4424,712.80,391.20,1643.57,1102.01,1000.00,2000.00,1000.00,75.07,82.39,35.60,0.89,0.44,-0.12,-0.21,0.17,-0.96,0.41,-0.88,-0.25,-0.4017052
593,0.534,-32.4499,0.347,-32.4499,0.000,-32.4498,711.13,392.45,1644.94,1102.60,1000.00,2000.00,1000.00,75.18,82.31,35.37,0.89,0.44,-0.12,-0.21,0.17,-0.96,0.41,-0.88,-0.24,-0.4173051
594,0.035,-32.4519,0.311,-32.4520,0.411,-32.4521,709.46,393.71,1646.31,1103.19,1000.00,2000.00,1000.00,75.29,82.23,35.12,0.89,0.44,-0.12,-0.21,0.17,-0.96,0.40,-0.88,-0.24,-0.1340035
595,1.000,-32.4627,0.473,-32.4628,0.000,-32.4627,707.79,394.97,1647.68,1103.77,1000.00,2000.00,1000.00,75.40,82.14,34.88,0.89,0.44,-0.12,-0.21,0.16,-0.96,0.40,-0.88,-0.24,-0.5694426
596,0.647,-32.4703,0.426,-32.4703,0.000,-32.4703,706.12,396.22,1649.05,1104.35,1000.00,2000.00,1000.00,75.51,82.07,34.65,0.89,0.44,-0.12,-0.21,0.16,-0.96,0.40,-0.88,-0.24,-0.4253103
597,0.486,-32.4781,0.301,-32.4781,0.000,-32.4781,704.44,397.48,1650.42,1104.92,1000.00,2000.00,1000.00,75.62,82.00,34.42,0.89,0.44,-0.13,-0.21,0.16,-0.96,0.40,-0.89,-0.23,-0.4362704
598,0.471,-32.4803,0.000,-32.4802,1.000,-32.4802,702.77,398.75,1651.78,1105.49,1000.00,2000.00,1000.00,75.73,81.92,34.18,0.89,0.44,-0.13,-0.21,0.16,-0.96,0.40,-0.89,-0.23,-0.1299550
599,1.000,-32.4924,0.457,-32.4924,0.000,-32.4924,701.10,400.01,1653.15,1106.05,1000.00,2000.00,1000.00,75.84,81.85,33.95,0.89,0.43,-0.13,-0.21,0.16,-0.96,0.40,-0.89,-0.23,-0.6285712
600,0.489,-32.4949,0.330,-32.4948,0.479,-32.4949,699.43,401.28,1654.51,1106.62,1000.00,2000.00,1000.00,75.94,81.76,33.70,0.89,0.43,-0.13,-0.21,0.15,-0.96,0.40,-0.89,-0.23,-0.1490332
601,0.544,-32.5073,0.330,-32.5072,0.000,-32.5072,697.76,402.54,1655.87,1107.17,1000.00,2000.00,1000.00,76.05,81.68,33.46,0.89,0.43,-0.13,-0.21,0.15,-0.97,0.40,-0.89,-0.23,-0.6386790
602,1.000,-32.5094,0.470,-32.5094,0.475,-32.5094,696.09,403.81,1657.23,1107.73,1000.00,2000.00,1000.00,76.16,81.60,33.22,0.89,0.43,-0.13,-0.21,0.15,-0.97,0.40,-0.89,-0.23,-0.1290547
603,0.533,-32.5169,0.348,-32.5170,0.419,-32.5171,694.41,405.08,1658.59,1108.28,1000.00,2000.00,1000.00,76.27,81.51,32.98,0.89,0.43,-0.13,-0.21,0.15,-0.97,0.40,-0.89,-0.22,-0.4313709
604,1.000,-32.5285,0.478,-32.5285,0.000,-32.5285,692.74,406.36,1659.94,1108.82,1000.00,2000.00,1000.00,76.38,81.42,32.74,0.89,0.43,-0.13,-0.22,0.15,-0.97,0.40,-0.89,-0.22,-0.5995259
605,1.000,-32.5313,0.518,-32.5313,0.519,-32.5314,691.07,407.63,1661.30,1109.37,1000.00,2000.00,1000.00,76.49,81.33,32.50,0.89,0.43,-0.14,-0.22,0.14,-0.97,0.40,-0.89,-0.22,-0.1722269
606,1.000,-32.5390,0.514,-32.5389,0.531,-32.5390,689.40,408.91,1662.65,1109.90,1000.00,2000.00,1000.00,76.60,81.24,32.27,0.89,0.43,-0.14,-0.22,0.14,-0.97,0.40,-0.89,-0.22,-0.4306152
607,0.959,-32.5468,0.497,-32.5467,0.502,-32.5469,687.73,410.19,1664.01,1110.44,1000.00,2000.00,1000.00,76.71,81.16,32.03,0.89,0.43,-0.14,-0.22,0.14,-0.97,0.40,-0.89,-0.22,-0.4407732
608,0.506,-32.5547,0.354,-32.5547,0.541,-32.5547,686.05,411.47,1665.36,1110.97,1000.00,2000.00,1000.00,76.82,81.07,31.80,0.89,0.43,-0.14,-0.22,0.14,-0.97,0.39,-0.89,-0.22,-0.4388993
609,0.000,-32.5622,0.333,-32.5623,0.545,-32.5621,684.38,412.75,1666.71,1111.49,1000.00,2000.00,1000.00,76.93,80.98,31.56,0.89,0.43,-0.14,-0.22,0.14,-0.97,0.39,-0.89,-0.21,-0.4161568
610,1.000,-32.5718,0.446,-32.5718,0.000,-32.5718,682.71,414.03,1668.06,1112.01,1000.00,2000.00,1000.00,77.04,80.89,31.33,0.89,0.43,-0.14,-0.22,0.13,-0.97,0.39,-0.89,-0.21,-0.5272847
611,0.000,-32.5778,0.318,-32.5778,0.452,-32.5779,681.03,415.32,1669.40,1112.53,1000.00,2000.00,1000.00,77.15,80.80,31.09,0.89,0.43,-0.14,-0.22,0.13,-0.97,0.39,-0.89,-0.21,-0.3498316
612,0.376,-32.5859,0.328,-32.5858,0.544,-32.5860,679.36,416.61,1670.75,1113.05,1000.00,2000.00,1000.00,77.26,80.71,30.85,0.89,0.43,-0.14,-0.22,0.13,-0.97,0.39,-0.90,-0.21,-0.4530575
613,1.000,-32.5958,0.443,-32.5958,0.000,-32.5958,677.69,417.90,1672.09,1113.56,1000.00,2000.00,1000.00,77.37,80.62,30.62,0.89,0.43,-0.15,-0.22,0.13,-0.97,0.39,-0.90,-0.21,-0.5329068
614,1.000,-32.6043,0.455,-32.6042,0.000,-32.6043,676.02,419.19,1673.43,1114.06,1000.00,2000.00,1000.00,77.48,80.53,30.38,0.89,0.43,-0.15,-0.22,0.13,-0.97,0.39,-0.90,-0.21,-0.4708480
615,0.518,-32.6105,0.355,-32.6105,0.518,-32.6104,674.34,420.48,1674.77,1114.57,1000.00,2000.00,1000.00,77.59,80.44,30.15,0.89,0.42,-0.15,-0.22,0.13,-0.97,0.39,-0.90,-0.21,-0.3520517
616,1.000,-32.6184,1.000,-32.6183,1.000,-32.6185,672.67,421.78,1676.11,1115.06,1000.00,2000.00,1000.00,77.70,80.35,29.92,0.89,0.42,-0.15,-0.22,0.12,-0.97,0.39,-0.90,-0.20,-0.4519468
617,0.629,-32.6268,0.451,-32.6269,0.571,-32.6269,671.00,423.07,1677.45,1115.56,1000.00,2000.00,1000.00,77.81,80.26,29.68,0.89,0.42,-0.15,-0.22,0.12,-0.97,0.39,-0.90,-0.20,-0.4653794
618,0.000,-32.6353,0.357,-32.6351,0.550,-32.6351,669.32,424.37,1678.79,1116.05,1000.00,2000.00,1000.00,77.92,80.17,29.45,0.89,0.42,-0.15,-0.22,0.12,-0.97,0.39,-0.90,-0.20,-0.4607993
619,0.545,-32.6439,0.396,-32.6436,1.000,-32.6438,667.65,425.67,1680.12,1116.54,1000.00,2000.00,1000.00,78.03,80.08,29.22,0.89,0.42,-0.15,-0.22,0.12,-0.97,0.39,-0.90,-0.20,-0.4780923
620,0.498,-32.6524,0.355,-32.6525,0.514,-32.6525,665.97,426.98,1681.46,1117.02,1000.00,2000.00,1000.00,78.14,79.98,28.97,0.89,0.42,-0.16,-0.22,0.12,-0.97,0.39,-0.90,-0.20,-0.4804350
621,1.000,-32.6604,0.449,-32.6603,0.610,-32.6603,664.30,428.28,1682.79,1117.50,1000.00,2000.00,1000.00,78.25,79.89,28.74,0.89,0.42,-0.16,-0.22,0.11,-0.97,0.39,-0.90,-0.20,-0.4415218
622,0.616,-32.6694,0.470,-32.6695,0.602,-32.6696,662.63,429.59,1684.12,1117.97,1000.00,2000.00,1000.00,78.36,79.80,28.51,0.89,0.42,-0.16,-0.22,0.11,-0.97,0.39,-0.90,-0.20,-0.5068782
623,0.637,-32.6781,0.478,-32.6779,0.458,-32.6781,660.95,430.89,1685.45,1118.45,1000.00,2000.00,1000.00,78.47,79.71,28.27,0.89,0.42,-0.16,-0.23,0.11,-0.97,0.39,-0.90,-0.19,-0.4703025
624,1.000,-32.6869,0.479,-32.6869,0.000,-32.6869,659.28,432.20,1686.77,1118.91,1000.00,2000.00,1000.00,78.57,79.61,28.04,0.89,0.42,-0.16,-0.23,0.11,-0.97,0.39,-0.90,-0.19,-0.4852825
625,0.489,-32.6963,0.361,-32.6963,0.000,-32.6963,657.60,433.51,1688.10,1119.38,1000.00,2000.00,1000.00,78.68,79.52,27.80,0.89,0.42,-0.16,-0.23,0.11,-0.97,0.39,-0.90,-0.19,-0.5166217
626,0.517,-32.7054,0.361,-32.7053,0.000,-32.7054,655.93,434.83,1689.42,1119.84,1000.00,2000.00,1000.00,78.79,79.42,27.57,0.89,0.42,-0.16,-0.23,0.11,-0.97,0.39,-0.90,-0.19,-0.5009105
627,0.676,-32.7126,0.462,-32.7127,0.496,-32.7127,654.25,436.14,1690.74,1120.29,1000.00,2000.00,1000.00,78.90,79.33,27.34,0.89,0.42,-0.17,-0.23,0.10,-0.97,0.39,-0.90,-0.19,-0.4109751
628,0.547,-32.7218,0.391,-32.7218,0.471,-32.7217,652.58,437.46,1692.06,1120.74,1000.00,2000.00,1000.00,79.01,79.23,27.10,0.89,0.41,-0.17,-0.23,0.10,-0.97,0.38,-0.90,-0.19,-0.4959664
629,1.000,-32.7304,0.488,-32.7304,0.451,-32.7304,650.90,438.78,1693.38,1121.19,1000.00,2000.00,1000.00,79.12,79.13,26.87,0.89,0.41,-0.17,-0.23,0.10,-0.97,0.38,-0.90,-0.18,-0.4816941
630,0.474,-32.7419,0.347,-32.7419,0.000,-32.7419,649.22,440.10,1694.70,1121.63,1000.00,2000.00,1000.00,79.23,79.03,26.63,0.89,0.41,-0.17,-0.23,0.10,-0.97,0.38,-0.91,-0.18,-0.6021733
631,0.661,-32.7514,0.456,-32.7514,0.000,-32.7513,647.55,441.42,1696.02,1122.07,1000.00,2000.00,1000.00,79.34,78.92,26.39,0.89,0.41,-0.17,-0.23,0.10,-0.97,0.38,-0.91,-0.18,-0.5143693
632,0.931,-32.7581,0.469,-32.7583,0.608,-32.7583,645.87,442.74,1697.33,1122.51,1000.00,2000.00,1000.00,79.45,78.81,26.16,0.89,0.41,-0.17,-0.23,0.09,-0.97,0.38,-0.91,-0.18,-0.3956792
633,0.504,-32.7675,0.385,-32.7675,0.487,-32.7675,644.20,444.07,1698.64,1122.94,1000.00,2000.00,1000.00,79.56,78.70,25.92,0.89,0.41,-0.17,-0.23,0.09,-0.97,0.38,-0.91,-0.18,-0.5044256
634,0.200,-32.7767,0.350,-32.7767,0.398,-32.7768,642.52,445.40,1699.95,1123.37,1000.00,2000.00,1000.00,79.67,78.59,25.69,0.90,0.41,-0.18,-0.23,0.09,-0.97,0.38,-0.91,-0.17,-0.5098473
635,0.289,-32.7861,0.364,-32.7862,0.505,-32.7860,640.84,446.73,1701.26,1123.79,1000.00,2000.00,1000.00,79.78,78.49,25.45,0.90,0.41,-0.18,-0.23,0.09,-0.97,0.38,-0.91,-0.17,-0.5033726
636,0.687,-32.7979,0.489,-32.7979,0.000,-32.7979,639.17,448.06,1702.56,1124.22,1000.00,2000.00,1000.00,79.89,78.38,25.22,0.90,0.41,-0.18,-0.23,0.09,-0.97,0.38,-0.91,-0.17,-0.6214969
637,1.000,-32.8055,0.521,-32.8051,1.000,-32.8051,637.49,449.39,1703.87,1124.63,1000.00,2000.00,1000.00,80.01,78.27,24.98,0.90,0.41,-0.18,-0.23,0.08,-0.97,0.38,-0.91,-0.17,-0.4069286
638,0.696,-32.8170,0.489,-32.8169,0.000,-32.8169,635.81,450.73,1705.17,1125.04,1000.00,2000.00,1000.00,80.12,78.16,24.74,0.90,0.41,-0.18,-0.23,0.08,-0.97,0.38,-0.91,-0.17,-0.6157243
639,0.478,-32.8274,0.348,-32.8274,0.000,-32.8274,634.14,452.07,1706.47,1125.45,1000.00,2000.00,1000.00,80.23,78.05,24.51,0.90,0.41,-0.18,-0.23,0.08,-0.97,0.38,-0.91,-0.17,-0.5619389
640,1.000,-32.8351,0.492,-32.8351,0.540,-32.8352,632.46,453.40,1707.77,1125.86,1000.00,2000.00,1000.00,80.34,77.93,24.27,0.90,0.41,-0.18,-0.23,0.08,-0.97,0.38,-0.91,-0.16,-0.4377734
641,0.533,-32.8473,0.355,-32.8473,0.000,-32.8473,630.78,454.75,1709.07,1126.26,1000.00,2000.00,1000.00,80.45,77.82,24.04,0.90,0.41,-0.18,-0.23,0.07,-0.97,0.38,-0.91,-0.16,-0.6284214
642,0.534,-32.8555,0.379,-32.8555,0.485,-32.8556,629.10,456.09,1710.36,1126.65,1000.00,2000.00,1000.00,80.56,77.71,23.80,0.90,0.40,-0.19,-0.23,0.07,-0.97,0.38,-0.91,-0.16,-0.4626339
643,1.000,-32.8675,1.000,-32.8675,0.000,-32.8675,627.42,457.43,1711.66,1127.05,1000.00,2000.00,1000.00,80.67,77.60,23.56,0.90,0.40,-0.19,-0.23,0.07,-0.97,0.38,-0.91,-0.16,-0.6198307
644,0.639,-32.8760,0.461,-32.8761,1.000,-32.8761,625.75,458.78,1712.95,1127.44,1000.00,2000.00,1000.00,80.78,77.48,23.33,0.90,0.40,-0.19,-0.23,0.07,-0.97,0.38,-0.91,-0.16,-0.4748390
645,0.666,-32.8866,0.483,-32.8865,1.000,-32.8866,624.07,460.13,1714.24,1127.82,1000.00,2000.00,1000.00,80.89,77.37,23.09,0.90,0.40,-0.19,-0.23,0.07,-0.97,0.38,-0.91,-0.15,-0.5617750
646,0.537,-32.8973,0.377,-32.8974,0.468,-32.8974,622.39,461.48,1715.53,1128.20,1000.00,2000.00,1000.00,81.00,77.26,22.86,0.90,0.40,-0.19,-0.23,0.06,-0.97,0.38,-0.91,-0.15,-0.5765532
647,1.000,-32.9078,1.000,-32.9077,0.559,-32.9079,620.71,462.83,1716.81,1128.58,1000.00,2000.00,1000.00,81.11,77.14,22.62,0.90,0.40,-0.19,-0.24,0.06,-0.97,0.38,-0.91,-0.15,-0.5607908
648,0.519,-32.9189,0.363,-32.9189,0.499,-32.9189,619.03,464.18,1718.09,1128.95,1000.00,2000.00,1000.00,81.22,77.03,22.39,0.90,0.40,-0.19,-0.24,0.06,-0.97,0.38,-0.91,-0.15,-0.5864622
649,0.652,-32.9305,0.428,-32.9305,0.000,-32.9305,617.35,465.54,1719.38,1129.32,1000.00,2000.00,1000.00,81.33,76.92,22.15,0.90,0.40,-0.19,-0.24,0.06,-0.97,0.38,-0.91,-0.14,-0.6058944
650,0.532,-32.9407,0.375,-32.9407,0.468,-32.9408,615.67,466.90,1720.66,1129.69,1000.00,2000.00,1000.00,81.44,76.80,21.92,0.90,0.40,-0.20,-0.24,0.05,-0.97,0.38,-0.91,-0.14,-0.5551905
651,1.000,-32.9515,0.499,-32.9515,0.553,-32.9515,613.99,468.25,1721.93,1130.05,1000.00,2000.00,1000.00,81.55,76.69,21.69,0.90,0.40,-0.20,-0.24,0.05,-0.97,0.38,-0.92,-0.14,-0.5715503
652,0.373,-32.9629,0.376,-32.9629,0.492,-32.9628,612.31,469.62,1723.21,1130.41,1000.00,2000.00,1000.00,81.66,76.57,21.45,0.90,0.40,-0.20,-0.24,0.05,-0.97,0.38,-0.92,-0.14,-0.5957721
653,0.485,-32.9748,0.356,-32.9748,0.000,-32.9748,610.63,470.98,1724.49,1130.76,1000.00,2000.00,1000.00,81.77,76.45,21.22,0.90,0.40,-0.20,-0.24,0.05,-0.97,0.38,-0.92,-0.14,-0.6216481
654,1.000,-32.9853,1.000,-32.9855,0.480,-32.9852,608.95,472.34,1725.76,1131.11,1000.00,2000.00,1000.00,81.88,76.34,20.99,0.90,0.40,-0.20,-0.24,0.04,-0.97,0.38,-0.92,-0.13,-0.5604624
655,0.641,-32.9979,0.452,-32.9979,0.000,-32.9979,607.27,473.71,1727.03,1131.45,1000.00,2000.00,1000.00,81.99,76.22,20.75,0.90,0.40,-0.20,-0.24,0.04,-0.97,0.38,-0.92,-0.13,-0.6490734
656,0.708,-33.0086,0.501,-33.0085,0.449,-33.0086,605.59,475.08,1728.30,1131.80,1000.00,2000.00,1000.00,82.10,76.10,20.52,0.90,0.40,-0.20,-0.24,0.04,-0.97,0.38,-0.92,-0.13,-0.5713884
657,0.648,-33.0202,0.449,-33.0202,0.422,-33.0202,603.91,476.45,1729.56,1132.13,1000.00,2000.00,1000.00,82.21,75.98,20.29,0.90,0.40,-0.20,-0.24,0.04,-0.97,0.38,-0.92,-0.13,-0.6095965
658,0.502,-33.0320,0.393,-33.0320,0.450,-33.0320,602.22,477.82,1730.83,1132.47,1000.00,2000.00,1000.00,82.32,75.86,20.05,0.90,0.39,-0.21,-0.24,0.03,-0.97,0.38,-0.92,-0.12,-0.6149612
659,0.520,-33.0438,0.376,-33.0438,0.452,-33.0438,600.54,479.19,1732.09,1132.80,1000.00,2000.00,1000.00,82.43,75.74,19.82,0.90,0.39,-0.21,-0.24,0.03,-0.97,0.38,-0.92,-0.12,-0.6175523
660,0.769,-33.0555,1.000,-33.0556,0.587,-33.0555,598.86,480.57,1733.35,1133.13,1000.00,2000.00,1000.00,82.54,75.62,19.59,0.90,0.39,-0.21,-0.24,0.03,-0.97,0.38,-0.92,-0.12,-0.6099042
661,0.639,-33.0677,0.455,-33.0676,0.463,-33.0676,597.18,481.95,1734.61,1133.45,1000.00,2000.00,1000.00,82.65,75.50,19.35,0.90,0.39,-0.21,-0.24,0.03,-0.97,0.38,-0.92,-0.12,-0.6299176
662,0.710,-33.0798,0.509,-33.0799,0.482,-33.0798,595.49,483.33,1735.86,1133.77,1000.00,2000.00,1000.00,82.76,75.38,19.12,0.90,0.39,-0.21,-0.24,0.02,-0.97,0.38,-0.92,-0.11,-0.6321558
663,0.532,-33.0928,0.376,-33.0928,0.000,-33.0928,593.81,484.71,1737.12,1134.08,1000.00,2000.00,1000.00,82.87,75.26,18.88,0.90,0.39,-0.21,-0.24,0.02,-0.97,0.38,-0.92,-0.11,-0.6607346
664,0.498,-33.1052,0.356,-33.1052,0.000,-33.1051,592.13,486.09,1738.37,1134.39,1000.00,2000.00,1000.00,82.98,75.14,18.65,0.90,0.39,-0.21,-0.24,0.02,-0.97,0.38,-0.92,-0.11,-0.6370541
665,0.501,-33.1169,0.386,-33.1169,0.580,-33.1169,590.44,487.48,1739.62,1134.70,1000.00,2000.00,1000.00,83.09,75.02,18.42,0.90,0.39,-0.21,-0.24,0.01,-0.97,0.38,-0.92,-0.11,-0.6152665
666,0.713,-33.1293,0.517,-33.1294,0.564,-33.1293,588.76,488.86,1740.87,1135.00,1000.00,2000.00,1000.00,83.20,74.89,18.18,0.90,0.39,-0.21,-0.24,0.01,-0.97,0.38,-0.92,-0.10,-0.6400056
667,0.538,-33.1420,0.388,-33.1420,0.483,-33.1422,587.07,490.25,1742.12,1135.30,1000.00,2000.00,1000.00,83.31,74.77,17.95,0.90,0.39,-0.22,-0.24,0.01,-0.97,0.38,-0.92,-0.10,-0.6571577
668,1.000,-33.1546,0.495,-33.1546,0.464,-33.1546,585.39,491.64,1743.36,1135.60,1000.00,2000.00,1000.00,83.42,74.65,17.72,0.90,0.39,-0.22,-0.24,0.01,-0.97,0.38,-0.92,-0.10,-0.6397111
669,0.169,-33.1673,0.377,-33.1674,0.467,-33.1674,583.70,493.03,1744.60,1135.89,1000.00,2000.00,1000.00,83.53,74.52,17.48,0.90,0.39,-0.22,-0.24,0.00,-0.97,0.38,-0.92,-0.10,-0.6567271
670,0.957,-33.1808,0.478,-33.1808,0.000,-33.1808,582.02,494.43,1745.84,1136.18,1000.00,2000.00,1000.00,83.63,74.40,17.25,0.90,0.39,-0.22,-0.24,0.00,-0.97,0.38,-0.92,-0.09,-0.6769347
671,1.000,-33.1934,0.522,-33.1932,0.454,-33.1932,580.33,495.82,1747.08,1136.46,1000.00,2000.00,1000.00,83.74,74.27,17.02,0.90,0.39,-0.22,-0.24,-0.00,-0.97,0.38,-0.92,-0.09,-0.6391215
672,0.656,-33.2070,0.441,-33.2070,0.000,-33.2070,578.65,497.22,1748.32,1136.74,1000.00,2000.00,1000.00,83.85,74.14,16.78,0.90,0.39,-0.22,-0.24,-0.00,-0.97,0.38,-0.92,-0.09,-0.6904153
673,0.689,-33.2198,0.486,-33.2198,0.444,-33.2198,576.96,498.62,1749.55,1137.01,1000.00,2000.00,1000.00,83.96,74.02,16.55,0.90,0.39,-0.22,-0.24,-0.01,-0.97,0.38,-0.92,-0.09,-0.6573012
